Date,META,V
2024-12-05,608.9299926757812,309.0799865722656
2024-12-06,623.77001953125,311.010009765625
2024-12-09,613.5700073242188,308.29998779296875
2024-12-10,619.3200073242188,312.3800048828125
2024-12-11,632.6799926757812,313.7900085449219
2024-12-12,630.7899780273438,314.2300109863281
2024-12-13,620.3499755859375,314.739990234375
2024-12-16,624.239990234375,315.8900146484375
2024-12-17,619.4400024414062,318.29998779296875
2024-12-18,597.1900024414062,309.7799987792969
2024-12-19,595.5700073242188,314.8800048828125
2024-12-20,585.25,317.7099914550781
2024-12-23,599.8499755859375,317.2200012207031
2024-12-24,607.75,320.6499938964844
2024-12-26,603.3499755859375,320.9100036621094
2024-12-27,599.8099975585938,318.6600036621094
2024-12-30,591.239990234375,315.30999755859375
