Date,BRK-B,MSFT
2024-12-04,468.32000732421875,437.4200134277344
2024-12-05,470.57000732421875,442.6199951171875
2024-12-06,470.5,443.57000732421875
2024-12-09,463.8699951171875,446.0199890136719
2024-12-10,462.489990234375,443.3299865722656
2024-12-11,461.3900146484375,448.989990234375
2024-12-12,458.6300048828125,449.55999755859375
2024-12-13,457.8999938964844,447.2699890136719
2024-12-16,455.20001220703125,451.5899963378906
2024-12-17,455.6600036621094,454.4599914550781
2024-12-18,446.5899963378906,437.3900146484375
2024-12-19,449.3399963378906,437.0299987792969
2024-12-20,453.20001220703125,436.6000061035156
2024-12-23,454.3500061035156,435.25
2024-12-24,458.6600036621094,439.3299865722656
2024-12-26,459.0799865722656,438.1099853515625
2024-12-27,456.510009765625,430.5299987792969
2024-12-30,452.1600036621094,424.8299865722656
