Date,AMZN,META
2024-12-09,226.08999633789062,613.5700073242188
2024-12-10,225.0399932861328,619.3200073242188
2024-12-11,230.25999450683594,632.6799926757812
2024-12-12,228.97000122070312,630.7899780273438
2024-12-13,227.4600067138672,620.3499755859375
2024-12-16,232.92999267578125,624.239990234375
2024-12-17,231.14999389648438,619.4400024414062
2024-12-18,220.52000427246094,597.1900024414062
2024-12-19,223.2899932861328,595.5700073242188
2024-12-20,224.9199981689453,585.25
2024-12-23,225.05999755859375,599.8499755859375
2024-12-24,229.0500030517578,607.75
2024-12-26,227.0500030517578,603.3499755859375
2024-12-27,223.75,599.8099975585938
2024-12-30,221.3000030517578,591.239990234375
