Date,KO,PEP
2022-04-20,59.855567932128906,158.8691864013672
2022-04-21,60.08243179321289,158.29879760742188
2022-04-22,59.21126937866211,155.86326599121094
2022-04-25,59.83741760253906,157.30284118652344
2022-04-26,59.029788970947266,156.90447998046875
2022-04-27,59.49258041381836,158.30783081054688
2022-04-28,60.06427764892578,160.70712280273438
2022-04-29,58.630516052246094,155.46490478515625
2022-05-02,57.568782806396484,151.88861083984375
2022-05-03,57.24210739135742,152.09686279296875
2022-05-04,59.011634826660156,157.41148376464844
2022-05-05,58.53976058959961,154.2698211669922
2022-05-06,58.74846267700195,154.28790283203125
2022-05-09,58.630516052246094,155.4558563232422
2022-05-10,58.086036682128906,155.26571655273438
2022-05-11,58.3582649230957,154.51426696777344
2022-05-12,58.53976058959961,154.2788543701172
2022-05-13,59.63777542114258,157.28472900390625
2022-05-16,59.855567932128906,158.8691864013672
2022-05-17,59.692222595214844,157.95472717285156
2022-05-18,55.53609848022461,148.16746520996094
2022-05-19,54.447147369384766,145.94923400878906
2022-05-20,55.33645248413086,146.86367797851562
2022-05-23,57.04246520996094,149.93299865722656
2022-05-24,58.09510040283203,151.94293212890625
2022-05-25,58.140480041503906,152.98416137695312
2022-05-26,58.349205017089844,154.0162811279297
2022-05-27,58.69403076171875,155.51922607421875
2022-05-31,57.51434326171875,151.87954711914062
2022-06-01,57.233028411865234,150.73880004882812
2022-06-02,57.83195114135742,151.96041870117188
2022-06-03,57.14228820800781,150.2920379638672
2022-06-06,57.051536560058594,150.9210968017578
2022-06-07,57.39636993408203,151.85101318359375
2022-06-08,57.06968688964844,151.0942840576172
2022-06-09,56.080562591552734,148.4048614501953
2022-06-10,55.726654052734375,148.16781616210938
2022-06-13,55.66313171386719,145.63330078125
2022-06-14,54.13673782348633,142.33297729492188
2022-06-15,54.53890609741211,143.85548400878906
2022-06-16,53.99049377441406,143.16265869140625
2022-06-17,54.31954574584961,143.18995666503906
2022-06-21,55.4803352355957,146.51763916015625
2022-06-22,55.891639709472656,147.72103881835938
2022-06-23,56.55886459350586,149.6082763671875
2022-06-24,57.61911392211914,151.45899963378906
2022-06-27,57.50029373168945,151.65956115722656
2022-06-28,56.924461364746094,149.52618408203125
2022-06-29,57.33576583862305,152.0060272216797
2022-06-30,57.50029373168945,151.94219970703125
2022-07-01,58.8438835144043,154.43109130859375
2022-07-05,57.83847427368164,154.08465576171875
2022-07-06,57.95729446411133,155.62542724609375
2022-07-07,57.50029373168945,155.31541442871094
2022-07-08,57.71051025390625,156.70120239257812
2022-07-11,57.527713775634766,155.4157257080078
2022-07-12,57.28091812133789,154.53138732910156
2022-07-13,57.015865325927734,155.0784149169922
2022-07-14,56.83306121826172,155.88067626953125
2022-07-15,57.12554931640625,156.0083465576172
2022-07-18,56.34864807128906,153.40087890625
2022-07-19,57.15296936035156,155.04193115234375
2022-07-20,56.21154022216797,153.40087890625
2022-07-21,56.08357620239258,153.62879943847656
2022-07-22,56.29379653930664,154.63168334960938
2022-07-25,56.84220886230469,154.85047912597656
2022-07-26,57.774497985839844,156.65562438964844
2022-07-27,57.59169387817383,156.4368133544922
2022-07-28,58.551395416259766,159.3998260498047
2022-07-29,58.651939392089844,159.5092315673828
2022-08-01,58.971839904785156,161.32350158691406
2022-08-02,58.16751480102539,159.99240112304688
2022-08-03,58.42344284057617,161.21408081054688
2022-08-04,58.1949348449707,160.33883666992188
2022-08-05,57.929874420166016,159.13543701171875
2022-08-08,57.55514144897461,158.4972381591797
2022-08-09,57.62825012207031,159.08982849121094
2022-08-10,58.17665481567383,160.40264892578125
2022-08-11,57.78363800048828,159.58213806152344
2022-08-12,58.22235870361328,161.669921875
2022-08-15,58.95356369018555,163.4477081298828
2022-08-16,59.43798828125,164.39588928222656
2022-08-17,59.30088806152344,164.30471801757812
2022-08-18,59.61165237426758,164.46881103515625
2022-08-19,59.565948486328125,164.2591094970703
2022-08-22,58.67936706542969,162.69100952148438
2022-08-23,58.74333953857422,162.61805725097656
2022-08-24,58.82561111450195,163.42950439453125
2022-08-25,59.108951568603516,163.43862915039062
2022-08-26,57.6830940246582,159.58213806152344
2022-08-29,57.33576583862305,159.0807342529297
2022-08-30,56.8056526184082,157.71319580078125
2022-08-31,56.40347671508789,157.05679321289062
2022-09-01,56.668548583984375,158.64459228515625
2022-09-02,55.891639709472656,156.6345672607422
2022-09-06,55.919063568115234,155.57907104492188
2022-09-07,56.95188522338867,159.01170349121094
2022-09-08,56.77822494506836,158.47940063476562
2022-09-09,56.96101760864258,158.9841766357422
2022-09-12,57.12554931640625,159.60830688476562
2022-09-13,55.270111083984375,153.65164184570312
2022-09-14,55.56259536743164,154.8173065185547
2022-09-15,54.80764389038086,152.24745178222656
2022-09-16,54.81684875488281,153.24783325195312
2022-09-19,55.23114776611328,154.86317443847656
2022-09-20,55.148292541503906,155.0375518798828
2022-09-21,54.687957763671875,154.59701538085938
2022-09-22,54.55905532836914,154.74386596679688
2022-09-23,53.951419830322266,154.67047119140625
2022-09-26,53.279335021972656,154.60618591308594
2022-09-27,51.90752410888672,152.36669921875
2022-09-28,52.459922790527344,154.80810546875
2022-09-29,52.08244705200195,152.91741943359375
2022-09-30,51.576072692871094,149.8427276611328
2022-10-03,52.15610885620117,151.669189453125
2022-10-04,52.27579116821289,153.37632751464844
2022-10-05,51.77862548828125,152.35752868652344
2022-10-06,50.66461181640625,149.42054748535156
2022-10-07,50.18586730957031,148.32833862304688
2022-10-10,50.07538604736328,148.52108764648438
2022-10-11,50.15824890136719,149.227783203125
2022-10-12,50.76588821411133,155.4689483642578
2022-10-13,51.43798065185547,160.25994873046875
2022-10-14,50.61857986450195,156.20321655273438
2022-10-17,51.27225875854492,158.53443908691406
2022-10-18,51.962764739990234,160.67298889160156
2022-10-19,51.52083969116211,159.11268615722656
2022-10-20,50.71064758300781,157.36883544921875
2022-10-21,51.52083969116211,158.83734130859375
2022-10-24,53.003116607666016,163.07762145996094
2022-10-25,54.273658752441406,163.6191864013672
2022-10-26,54.67875671386719,164.3533935546875
