Date,JPM,V
2024-12-03,244.82000732421875,313.010009765625
2024-12-04,243.39999389648438,309.8999938964844
2024-12-05,245.47999572753906,309.0799865722656
2024-12-06,247.36000061035156,311.010009765625
2024-12-09,243.80999755859375,308.29998779296875
2024-12-10,242.86000061035156,312.3800048828125
2024-12-11,243.52999877929688,313.7900085449219
2024-12-12,241.52999877929688,314.2300109863281
2024-12-13,239.94000244140625,314.739990234375
2024-12-16,239.5800018310547,315.8900146484375
2024-12-17,238.36000061035156,318.29998779296875
2024-12-18,230.3699951171875,309.7799987792969
2024-12-19,232.9600067138672,314.8800048828125
2024-12-20,237.60000610351562,317.7099914550781
2024-12-23,238.38999938964844,317.2200012207031
2024-12-24,242.30999755859375,320.6499938964844
2024-12-26,243.13999938964844,320.9100036621094
2024-12-27,241.1699981689453,318.6600036621094
2024-12-30,239.32000732421875,315.30999755859375
